,Genre,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var,Genre
418,blues,0.46398892,0.543246825,0.492519345,0.443798087,0.702538691,0.65697094,0.625133589,0.470398466,0.412024424,0.821892459,0.369072733,0.213166318,0.115464859,0.079457216,0.006372592,0.808918874,0.202086512,0.076108905,0.439453496,0.168757195,0.056470415,0.334030732,0.151504406,0.026101094,0.442129546,0.196195552,0.05380927,0.565627843,0.173172601,0.061717549,0.570361772,0.757018088,0.653781921,0.561195212,0.224530471,0.064186558,0.32731771,0.331835082,0.115877661,0.578930741,0.247826272,0.130861048,0.280027174,0.143721204,0.029935373,0.581158385,0.330264822,0.119455656,0.192686213,0.254243042,0.066218872,0.035741768,0.024440987,0.003776878,blues
419,pop,0.321052632,0.383798652,0.483815522,0.366706642,0.755785761,0.715539423,0.396628319,0.665992423,0.613869335,0.529190065,0.676909237,0.530480035,0.218852762,0.154927128,0.024108279,0.796616804,0.068400306,0.018616557,0.473751694,0.338714822,0.159422612,0.473606608,0.289234366,0.088689991,0.780836612,0.534342923,0.30968856,0.933741307,0.311911795,0.144848274,0.355819196,0.177689259,0.09568266,0.907969829,0.412861826,0.189629288,0.417388173,0.455068708,0.213533254,0.865257138,0.449519682,0.294251683,0.493259775,0.50172679,0.270581005,0.633873094,0.499671501,0.261404598,0.555785312,0.407956779,0.168440607,0.039323905,0.033373889,0.005415655,pop
420,rock,0.25862069,0.329043567,0.521207631,0.475034938,0.631271775,0.580516699,0.777177851,0.316576538,0.2658806,0.903808458,0.238672877,0.11701308,0.062984801,0.035159489,0.00126362,0.732328463,0.120254268,0.037601408,0.557862891,0.271657037,0.113278868,0.249179479,0.153971586,0.026896711,0.576029582,0.425194564,0.204527683,0.7631649,0.513819253,0.319366611,0.246554632,0.070538307,0.033741665,0.687883205,0.624107869,0.408067284,0.29123078,0.305744201,0.09899687,0.678130829,0.19515763,0.096600599,0.446547774,0.273078132,0.089540063,0.608148111,0.225613377,0.05910081,0.385110153,0.231534433,0.055090273,0.034468119,0.042210996,0.007172953,rock
421,disco,0.321052632,0.404449385,0.488445154,0.431246927,0.81786653,0.785385561,0.748837021,0.525948438,0.467526847,0.887133674,0.268279992,0.136846533,0.140982651,0.1224985,0.0150928,0.704409023,0.081796059,0.023118539,0.522662094,0.3383075,0.159120595,0.356120316,0.364400901,0.138458944,0.648064727,0.321130401,0.1242981,0.816948087,0.330813162,0.158493081,0.373423167,0.294171986,0.177638197,0.769190456,0.45825286,0.229632838,0.380804038,0.43156624,0.192625891,0.556804766,0.228588324,0.117943376,0.461934801,0.265977643,0.085465719,0.633885449,0.316659584,0.110428643,0.551696236,0.401105826,0.162886845,0.056756972,0.049293031,0.008678953,disco
422,classical,0.738866397,0.819972352,0.496072201,0.182801053,0.66802051,0.619663683,0.523796842,0.415986828,0.359061336,0.678392406,0.540163545,0.37386004,0.117939341,0.074031208,0.005536049,0.514423248,0.339173023,0.164063694,0.490593702,0.227066917,0.086580548,0.328791752,0.301279271,0.09592344,0.19563342,0.060598254,0.009200983,0.164037161,0.110304677,0.033913895,0.535571402,0.203175815,0.112313001,0.179383456,0.10290975,0.01789288,0.304418319,0.334595098,0.117740949,0.81354514,0.412656818,0.260576761,0.285323603,0.061894842,0.008208953,0.603255829,0.449682023,0.213828056,0.500618115,0.097129084,0.010164538,0.210550057,0.211532389,0.066986704,classical
423,rock,0.321052632,0.37779868,0.48938957,0.408460562,0.747718666,0.70658664,0.377783562,0.596826929,0.540444398,0.584184955,0.630051337,0.473991868,0.290493646,0.203409948,0.041506626,0.818869578,0.27806012,0.121226214,0.490431593,0.357700251,0.17379445,0.520971445,0.254757275,0.069549803,0.200675744,0.363547751,0.154639364,0.361317097,0.417050426,0.227805051,0.556464908,0.632583485,0.502138259,0.276198688,0.523149073,0.293417575,0.42354433,0.453184977,0.211817857,0.625470948,0.511784008,0.355004212,0.07663056,0.182899909,0.044721364,0.634061766,0.596163058,0.366709432,0.55629548,0.296382551,0.089579703,0.165335527,0.140632201,0.035893243,rock
424,rock,0.339912281,0.335442587,0.410750668,0.588556631,0.704592403,0.659206992,0.616769652,0.508298281,0.449735068,0.773745147,0.432516459,0.268182005,0.11609634,0.09380404,0.008867932,0.733064946,0.084113738,0.023925906,0.668256146,0.315627785,0.142723393,0.33838264,0.27772857,0.082044643,0.628086884,0.392863622,0.177507779,0.686615999,0.367866746,0.18685578,0.273654039,0.246511791,0.142264249,0.657485144,0.4589456,0.230272755,0.390408103,0.427688951,0.189280126,0.574838496,0.290692195,0.161314469,0.53186321,0.39993882,0.178047495,0.633907093,0.327621283,0.117674055,0.552096641,0.327877237,0.109339133,0.105155624,0.093230612,0.019965067,rock
425,pop,0.38277512,0.456596406,0.545793803,0.516289455,0.653784122,0.604428335,0.690369697,0.42904518,0.37164551,0.796516921,0.403441221,0.242300152,0.038223754,0.023696768,0.000580244,0.715469125,0.226268318,0.089490916,0.505851015,0.255627283,0.103314596,0.185660485,0.099573238,0.012110075,0.369364128,0.265512595,0.089437445,0.533430785,0.34580322,0.169709789,0.225569068,0.034920894,0.016006174,0.42751369,0.426809019,0.201517218,0.217007564,0.222634007,0.054064426,0.629729984,0.19158421,0.094402228,0.262239376,0.179614891,0.043372561,0.674001717,0.172714371,0.036535871,0.761474244,0.151895992,0.024145463,0.081035901,0.076912174,0.015382798,pop
426,country,0.25862069,0.323000841,0.469788176,0.280611396,0.743484927,0.701899435,0.457342408,0.559033503,0.501270722,0.633505096,0.584682582,0.422100363,0.097467874,0.069303737,0.004855162,0.630087806,0.347611867,0.17043751,0.507586952,0.313455503,0.141196068,0.284870706,0.261259728,0.072982227,0.166616974,0.177670744,0.045756938,0.25167664,0.394223656,0.208331652,0.404166809,0.108166718,0.054025379,0.192322557,0.303437022,0.108792849,0.271964148,0.315034264,0.104855514,0.443571132,0.420823411,0.267890069,0.128545729,0.091743988,0.014699956,0.63384751,0.319275028,0.112136583,0.551866292,0.217436239,0.048695878,0.033592485,0.034476233,0.005627471,country
427,classical,0.287524366,0.33330483,0.455168832,0.111711531,0.697043538,0.650997016,0.417763595,0.460748178,0.402529832,0.577251905,0.636163089,0.481192976,0.003438938,0.006640231,4.94E-05,0.2549973,0.850596401,0.751311131,0.475696959,0.099061892,0.027622129,0.038064497,0.065920021,0.005853074,0.031087755,0,0,0.176265488,0.240190222,0.098132149,0.435716536,0.310978369,0.190720168,0,0,0,0.021504847,0.026354625,0.001361543,0.266385117,0.451132077,0.295763579,0.056725667,0,0,0.595750598,0.056338538,0.005668802,0.535313111,0.009965622,0.000181473,0.162151405,0.150790596,0.039813476,classical
428,hiphop,0.676691729,0.810651731,0.504646085,0.449160448,0.914358456,0.897283575,0.623832923,0.633987325,0.579614573,0.83033538,0.357119703,0.203404573,0.267441312,0.256952673,0.066179058,0.68403636,0.234124272,0.094034972,1,0.679005665,0.504540311,0.45085198,0.576818621,0.338696352,0.549301566,0.702012418,0.513138691,0.78101288,0.571862127,0.381280645,0.349297656,0.24288873,0.139679452,0.659314972,0.786232733,0.631456319,0.38764256,0.512909793,0.269570324,0.615788189,0.305043287,0.172025234,0.355297552,0.603854903,0.382678931,0.634632305,0.403090346,0.173774025,0.555599796,0.555285489,0.310398967,0.074269642,0.071915472,0.014072012,hiphop
429,blues,0.40726817,0.437798395,0.442151874,0.551151927,0.584167112,0.531199208,0.755586589,0.363530442,0.309314993,0.880038176,0.280317177,0.145245738,0.091897208,0.053152837,0.002865918,0.754691697,0.196452129,0.073122134,0.396093779,0.297740807,0.130372115,0.304245011,0.255685295,0.070034626,0.450288751,0.210667361,0.060530993,0.501043308,0.199863498,0.075382436,0.505834323,0.734859072,0.62550562,0.51462035,0.235736997,0.069822997,0.372158752,0.427212755,0.18887123,0.753917565,0.212399244,0.107432798,0.421989146,0.262102962,0.083281673,0.634323445,0.28559471,0.091139773,0.610241133,0.293129178,0.087650675,0.101812296,0.094723614,0.020407353,blues
430,pop,0.321052632,0.365413941,0.466395894,0.437093414,0.742017358,0.70027651,0.712894317,0.475095972,0.416661939,0.853438713,0.322902327,0.176517781,0.257587636,0.211171776,0.044728212,0.831895246,0.089212277,0.025731532,0.509557478,0.511918803,0.31191807,0.48030644,0.495259188,0.251402252,0.682162828,0.499621767,0.273902647,0.85318601,0.348331159,0.171635859,0.284982829,0.185246076,0.100537546,0.790921961,0.512433347,0.282350718,0.488240311,0.601733963,0.368312943,0.787968868,0.226509489,0.116575329,0.473775913,0.471450984,0.241056034,0.633885327,0.460388051,0.223616513,0.551271096,0.511868635,0.264090773,0.100857059,0.111521453,0.025649812,pop
431,blues,0.434210527,0.482862314,0.483873759,0.236800587,0.846440704,0.818098775,0.433782086,0.648373641,0.594952724,0.661331699,0.557480271,0.392308871,0.215076166,0.194605469,0.037998022,0.453798133,0.308903163,0.142116438,0.482682808,0.319924546,0.145766681,0.42653353,0.356165304,0.1324683,0.242375953,0.335299977,0.134072257,0.458966082,0.53859354,0.345151649,0.926911609,0.642261758,0.513309457,0.334872281,0.681930273,0.482185806,0.292325699,0.316294307,0.10566309,0.621520386,0.432772295,0.278741268,0.093791293,0.106360147,0.018479298,0.633904369,0.544916031,0.308571787,0.553240654,0.2072668,0.04432816,0.071324329,0.067625993,0.012981272,blues
432,blues,0.321052632,0.389100289,0.477214372,0.1854069,0.893081835,0.872260939,0.395640737,0.653802351,0.60076581,0.498474253,0.701577401,0.561399351,0.059842611,0.069021011,0.004815858,0.589756936,0.504991403,0.309693786,0.516436491,0.505072974,0.304979129,0.205069733,0.293937338,0.091480637,0.142289787,0.200231252,0.055645706,0.210532933,0.175491494,0.062860756,0.569653361,0.338743961,0.213027289,0.198609276,0.335533381,0.130218063,0.153620197,0.218427555,0.052148009,0.759715601,0.284007306,0.156413542,0.101129468,0.160959389,0.036091338,0.633727128,0.258864228,0.076014608,0.545040859,0.186507824,0.036048978,0.046806591,0.045424808,0.007845598,blues
433,reggae,0.25862069,0.32282982,0.488145953,0.414717335,0.83155482,0.8010122,0.471659451,0.762537612,0.720108817,0.709211039,0.507526142,0.340180537,0.616206865,0.651504335,0.424641486,0.873352837,0.180596976,0.064983554,0.5347365,0.770826604,0.629423376,0.736240478,0.772785518,0.601496567,0.390944872,0.514023935,0.288482256,0.52330623,0.765961509,0.626421112,0.320780927,0.135521518,0.06976874,0.456164156,0.687979406,0.490295575,0.621148187,0.763098644,0.587018497,0.309632468,0.395302801,0.245313896,0.24166113,0.281829557,0.09469004,0.623296927,0.848761286,0.726420158,0.574234232,0.647990936,0.42179224,0.094250007,0.092316084,0.019696056,reggae
434,hiphop,0.676691729,0.750751778,0.50952407,0.544162247,0.937774509,0.925050506,0.467067109,0.5961465,0.539733207,0.680702055,0.537779669,0.371351758,0.231062392,0.278439394,0.07769095,0.805738248,0.275916251,0.119829406,0.455179887,0.658730034,0.478783302,0.442857866,0.391463212,0.159076134,0.29672441,0.302109606,0.11174757,0.441768791,0.353074052,0.175276372,0.317490003,0.282009966,0.168369099,0.370258967,0.37763942,0.161202248,0.302713329,0.343969309,0.124180276,0.514872208,0.48220631,0.32553807,0.127210972,0.246559606,0.074799444,0.633423619,0.563783459,0.329393836,0.547468023,0.262709144,0.070629503,0.066707353,0.063339923,0.011923254,hiphop
435,metal,0.40726817,0.457622529,0.472719368,0.694070737,0.40649524,0.3538891,0.934231746,0.152269361,0.122022873,0.958799317,0.122767455,0.050661578,0.10444887,0.070442187,0.005015048,0.749458949,0.160130305,0.055058629,0.468503964,0.196742854,0.070242426,0.319698939,0.247158585,0.065643234,0.467843481,0.131567513,0.028407043,0.457291047,0.107703551,0.032896092,0.417922414,0.773754134,0.675503515,0.504395242,0.146730769,0.031433312,0.452531048,0.476238561,0.233286692,0.562047002,0.131066792,0.059605596,0.472727817,0.15220447,0.032896178,0.57070936,0.243223985,0.067796336,0.292363037,0.363588093,0.134123734,0.117892111,0.116204035,0.027198376,metal
436,pop,0.25862069,0.314834609,0.490430327,0.613249562,0.618265779,0.566803013,0.501866703,0.66053025,0.607989241,0.683882739,0.534480866,0.367893359,0.425067011,0.372345679,0.138830275,0.941547833,0.090068874,0.026038878,0.490885258,0.423150588,0.227763513,0.632878246,0.451181846,0.209627812,0.551808553,0.59015431,0.371773465,0.699888295,0.513159213,0.31869271,0.316618132,0.175763874,0.09445594,0.633955634,0.624386326,0.408409463,0.530159841,0.56723868,0.328140406,0.418985314,0.433947387,0.279818094,0.322430333,0.406799347,0.183682122,0.634005588,0.677260709,0.468940397,0.532963863,0.509565247,0.261738435,0.051821583,0.048796544,0.008570541,pop
437,hiphop,0.38277512,0.440548976,0.488261715,0.587615239,0.716541434,0.67225327,0.661002134,0.698341659,0.648980211,0.764434813,0.443974307,0.278692363,0.371632774,0.374074385,0.140120971,0.78396737,0.088018974,0.025305288,0.593538433,0.480869304,0.281047813,0.584932592,0.562923072,0.322906569,0.625473895,0.534669571,0.310035562,0.766670299,0.499969187,0.305367893,0.249490994,0.167784837,0.089416614,0.713339901,0.627788805,0.412602093,0.615818802,0.70615581,0.504049529,0.804655094,0.295624639,0.16496658,0.458327672,0.446755333,0.218228,0.633898922,0.460607362,0.22381932,0.550521303,0.762848458,0.583444776,0.028975509,0.024011268,0.003701531,hiphop
438,pop,0.23344652,0.277395357,0.466603502,0.431431648,0.819263763,0.786976908,0.307779013,0.718071538,0.670635188,0.421806538,0.759054792,0.636603291,0.45736073,0.344742308,0.119029915,0.918456702,0.072633189,0.020008822,0.51364439,0.366235236,0.180443392,0.698497666,0.626201756,0.397859775,0.870452941,0.580059316,0.360127052,1,0.339119461,0.164665275,0.382944776,0.161250688,0.08534306,0.980785913,0.422434615,0.197750119,0.568716997,0.684019902,0.473501224,0.782567565,0.548164657,0.392753373,0.653984487,0.593912109,0.370918053,0.635347302,0.749218713,0.570146789,0.633177446,0.626639291,0.394625688,0.123703134,0.12861284,0.03148586,pop
439,metal,0.534055728,0.62976898,0.487253532,0.735752083,0.445806691,0.391934507,0.656721992,0.452490005,0.394439553,0.825046655,0.36463942,0.209523424,0.31104865,0.183604677,0.03383188,0.912232574,0.121488715,0.038104565,0.4937845,0.396216826,0.20472407,0.595743029,0.358917285,0.134455405,0.555455382,0.253833388,0.08282668,0.501975161,0.345038148,0.169128833,0.377468565,0.745323697,0.638790458,0.551677964,0.316828016,0.11750104,0.829097372,0.862512627,0.747010377,0.481826621,0.315884598,0.180287877,0.555460333,0.238804072,0.070734236,0.634084383,0.496459339,0.258204293,0.533481066,0.598259897,0.359916931,0.139623743,0.139805234,0.035581981,metal
440,jazz,0.287524366,0.355551755,0.517706983,0.060759758,0.829999817,0.799232893,0.148926521,0.800430675,0.763000473,0.246083153,0.872720984,0.798349748,0.008079703,0.008392854,7.72E-05,0.347745063,0.723531374,0.567251361,0.403132372,0.181247531,0.062462107,0.068410765,0.090476669,0.010200877,0.206272921,0.339226143,0.136844669,0.283582513,0.523394407,0.329219132,0.819891067,0.410715532,0.274878624,0.237388229,0.525569065,0.29594614,0.030446167,0.037722303,0.002366494,0.134111271,0.842912526,0.759828908,0.145940862,0.292668907,0.101265021,0.633723237,0.101765811,0.014646018,0.550451735,0.009623356,0.000171988,0.195823494,0.124328988,0.029975541,jazz
441,pop,0.303643725,0.375447148,0.485023682,0.676538163,0.511407025,0.456922819,0.696206097,0.511046802,0.452496043,0.797773516,0.401790508,0.240864694,0.262961601,0.266120658,0.070978122,0.839111414,0.081670774,0.023075135,0.610966855,0.465366409,0.266212102,0.472332331,0.623961161,0.395072378,0.758478295,0.492884303,0.267210769,0.815258254,0.39501711,0.208994935,0.16450328,0.10106803,0.050077175,0.813580825,0.512400818,0.282317445,0.545664036,0.706311613,0.504267924,0.720750257,0.280180046,0.153632893,0.653224542,0.504182477,0.273050115,0.634282102,0.437217323,0.20270695,0.55975071,0.582739634,0.341610928,0.109215379,0.130701541,0.03223379,pop
442,blues,0.272556391,0.304958171,0.450335334,0.513367595,0.685883426,0.638905059,0.740607073,0.502665947,0.444088255,0.835728712,0.349336294,0.197150898,0.200524332,0.147034707,0.021720615,0.797140458,0.223233274,0.087761205,0.654526929,0.465831879,0.266651937,0.430445366,0.382356303,0.151978597,0.340710192,0.250609009,0.081044977,0.388727236,0.339165462,0.164699756,0.537103181,0.706072585,0.589595335,0.388362954,0.352809966,0.142536189,0.467398451,0.544099425,0.302491835,0.63657069,0.250048651,0.132383188,0.269804489,0.199832896,0.051990346,0.633791818,0.393686549,0.166191602,0.547761757,0.465801263,0.219043508,0.075224879,0.080170648,0.016260907,blues
443,rock,0.38277512,0.462126071,0.50825364,0.401010024,0.719872657,0.675901489,0.804479677,0.35738916,0.303575313,0.913325302,0.220840507,0.105633791,0.108021481,0.095380307,0.00916717,0.626243214,0.159729559,0.054870828,0.403269566,0.516782495,0.316893501,0.303988748,0.340428195,0.121389024,0.535330637,0.417312838,0.19776671,0.618250773,0.525323034,0.331220895,0.293677638,0.131993591,0.067691153,0.574360983,0.528481403,0.299003439,0.347731272,0.419215656,0.182070335,0.611063251,0.236568315,0.123245284,0.437855429,0.303678083,0.108165415,0.592285878,0.275660502,0.085359569,0.428060211,0.364415141,0.134727694,0.102289914,0.095643851,0.020681888,rock
444,jazz,0.339912281,0.393404307,0.484891901,0.523399374,0.629411009,0.578550157,0.588189886,0.537356459,0.479104097,0.789321363,0.412797496,0.250505291,0.034999744,0.025749779,0.000683336,0.656324405,0.165553464,0.057624748,0.542718326,0.233968931,0.090504908,0.175387933,0.137316815,0.021756367,0.730338321,0.402419795,0.185297648,0.861272029,0.303505416,0.138958439,0.322193897,0.164172992,0.087158975,0.817797527,0.398239215,0.177550382,0.176323398,0.197534003,0.043139914,0.541360295,0.329509134,0.190880897,0.505856357,0.333578154,0.128037284,0.633843862,0.188662495,0.042777164,0.551255636,0.133853623,0.018882522,0.024358532,0.031579663,0.005075396,jazz
445,hiphop,0.287524366,0.368820101,0.507097453,0.519162055,0.713431343,0.668851588,0.86598102,0.311025526,0.260813951,0.905451894,0.235645335,0.115051117,0.210193705,0.236819598,0.056229663,0.782046979,0.155671346,0.052983173,0.579477639,0.265159049,0.109190069,0.410001396,0.50827939,0.264467369,0.443496132,0.243208483,0.077026644,0.466534685,0.140276967,0.046401816,0.466909704,0.816171306,0.731964675,0.493613509,0.244437838,0.074358685,0.470809003,0.53714856,0.294990906,0.543470408,0.123453259,0.055553386,0.410104734,0.260277275,0.082262223,0.633663897,0.322985002,0.114581624,0.500680186,0.540450174,0.294155198,0.026587417,0.03971313,0.006662518,hiphop
446,reggae,0.245614035,0.323841692,0.490286746,0.808479777,0.502221336,0.447709825,0.936586279,0.429238914,0.371832812,0.929884068,0.187895967,0.085731032,0.095940798,0.13644569,0.018712701,0.713702976,0.246099156,0.101147035,0.522742649,0.798974921,0.670410198,0.273530725,0.379047292,0.149439781,0.958192546,0.903001798,0.823919207,0.757475722,0.475327827,0.28120036,0.105060943,0.051816615,0.024241772,0.873291002,0.621675131,0.405083917,0.184017717,0.254963697,0.069944007,0.485925462,0,0,1,1,1,0.652151166,0.146270393,0.027255437,0.661787526,0.462154736,0.215657514,0.062249582,0.05735491,0.010499126,reggae
